CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11199,76.059828,1.0,927.1,927.1,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1500.0,906.712652,163.265372,1.0,12
C18700,2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,2500.0,242.742734,10729.19416,0.0,12
C12297,1380.728565,1.0,0.0,0.0,0.0,126.637116,0.0,0.0,0.0,0.166667,3,0,1500.0,279.782836,515.444012,0.0,12
C14488,1451.584485,1.0,1216.58,561.9,654.68,0.0,0.666667,0.166667,0.666667,0.0,0,12,4000.0,603.722261,318.083871,0.0,12
C13749,980.034696,1.0,275.0,0.0,275.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,537.693669,649.808406,0.0,12
C15155,3711.955487,1.0,1241.4,626.4,615.0,0.0,0.666667,0.25,0.666667,0.0,0,22,11000.0,848.624102,855.287602,0.0,12
C16804,2382.49454,1.0,0.0,0.0,0.0,2795.907452,0.0,0.0,0.0,0.083333,2,0,3000.0,434.164247,1107.00925,0.0,12
C18980,87.026009,1.0,605.52,0.0,605.52,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,511.637312,175.012705,0.0,12
C15970,3830.916541,1.0,4065.66,1681.51,2384.15,2411.584248,1.0,0.333333,1.0,0.333333,5,36,5000.0,3811.271434,1169.995934,0.0,12
C10619,1946.447038,1.0,411.38,411.38,0.0,99.078081,0.25,0.25,0.0,0.083333,1,5,2500.0,1403.266638,513.547978,0.0,12
C19073,7.4726,0.333333,63.4,35.09,28.31,0.0,0.222222,0.111111,0.111111,0.0,0,2,500.0,83.417439,106.028116,0.0,9
C15912,626.359675,1.0,2102.13,1091.37,1010.76,1578.03608,1.0,0.833333,0.916667,0.5,23,45,1000.0,3537.414389,228.297707,0.272727,12
C14153,18.354425,0.777778,256.5,0.0,256.5,0.0,0.666667,0.0,0.555556,0.0,0,6,2000.0,306.969886,109.781933,0.8,9
C14541,1241.882057,1.0,94.0,94.0,0.0,234.639631,0.083333,0.083333,0.0,0.083333,1,1,1400.0,539.459472,456.550057,0.0,12
C13115,541.61305,1.0,554.79,554.79,0.0,468.601675,0.916667,0.916667,0.0,0.25,5,12,7000.0,2500.847222,226.781819,0.416667,12
C15889,79.470417,0.727273,601.84,0.0,601.84,0.0,0.583333,0.0,0.5,0.0,0,7,7500.0,799.1846,133.319408,0.363636,12
C18586,142.637508,1.0,1650.0,0.0,1650.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,1775.123122,177.476329,0.636364,12
C15514,1340.551352,1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500.0,326.956073,472.486843,0.0,12
C12477,1553.505165,1.0,522.0,0.0,522.0,0.0,1.0,0.0,1.0,0.0,0,14,1000.0,472.580919,15584.09742,0.0,12
C16681,504.248851,1.0,472.09,0.0,472.09,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,209.360972,282.381583,0.0,12
C15337,116.172752,0.111111,0.0,0.0,0.0,1867.994674,0.0,0.0,0.0,0.111111,6,0,3000.0,0.0,,0.0,9
C17499,677.778395,0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2,0,1500.0,1515.946459,143.812331,0.0,8
C19166,101.564003,1.0,418.59,0.0,418.59,0.0,0.833333,0.0,0.5,0.0,0,5,1000.0,422.538988,81.389378,0.5,6
C14539,4.908888,0.454545,133.16,0.0,133.16,0.0,0.333333,0.0,0.25,0.0,0,4,6500.0,210.448172,111.554771,0.5,12
C13408,752.26105,1.0,4019.86,3627.86,392.0,5632.549503,0.916667,0.916667,0.583333,0.333333,10,19,3000.0,7574.577354,237.824379,0.875,12
C10994,853.34928,0.8,3209.14,2795.14,414.0,898.013564,0.7,0.6,0.5,0.2,3,28,10000.0,2841.834049,255.098434,0.0,10
C13756,1278.671515,1.0,229.0,229.0,0.0,1444.251462,0.166667,0.166667,0.0,0.25,10,3,1600.0,410.259989,456.099234,0.083333,12
C15106,8.077527,0.545455,125.0,0.0,125.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,155.940858,97.910986,0.714286,11
C16627,218.280031,1.0,939.14,939.14,0.0,0.0,0.727273,0.727273,0.0,0.0,0,8,5000.0,969.130835,168.33379,0.0,11
C14844,5975.063353,1.0,345.3,345.3,0.0,3599.222154,0.166667,0.166667,0.0,0.666667,18,2,6500.0,2010.926039,2784.103858,0.0,12
C11799,3646.04461,1.0,0.0,0.0,0.0,949.437186,0.0,0.0,0.0,0.25,4,0,8000.0,975.508088,897.29515,0.0,12
C10966,3122.171879,1.0,974.3,712.3,262.0,189.408446,0.75,0.583333,0.416667,0.416667,5,21,3000.0,1520.760286,2019.977973,0.0,12
C14759,244.653051,1.0,1181.03,607.4,573.63,0.0,0.666667,0.166667,0.666667,0.0,0,15,4500.0,1047.448996,181.476998,0.5,12
C19007,736.724142,1.0,421.96,0.0,421.96,1001.547474,1.0,0.0,0.909091,0.272727,14,11,1000.0,555.342356,586.9257,0.0,11
C16977,424.994385,0.375,1200.0,1200.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1200.0,57.266292,56.72021,0.0,8
C16494,2304.470294,1.0,1201.97,374.24,827.73,1009.853215,1.0,0.666667,1.0,0.166667,4,36,3000.0,1254.356926,1050.329485,0.0,12
C11091,39.37618,1.0,256.5,0.0,256.5,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,164.37267,131.106729,0.166667,12
C15560,1038.573059,1.0,1023.76,855.9,167.86,0.0,0.909091,0.272727,0.818182,0.0,0,18,1600.0,811.701446,327.262906,0.0,11
C17224,1522.680962,1.0,0.0,0.0,0.0,272.151183,0.0,0.0,0.0,0.083333,3,0,6500.0,592.120457,374.842938,0.0,12
C16031,282.070933,1.0,1926.19,569.8,1356.39,500.865079,1.0,0.333333,0.916667,0.333333,6,43,7000.0,2609.18811,189.423175,0.333333,12
C11825,1377.812538,1.0,14300.98,10394.67,3906.31,0.0,1.0,0.916667,0.916667,0.0,0,55,18000.0,13535.67697,352.090849,1.0,12
C13035,978.567283,1.0,1401.54,0.0,1401.54,0.0,1.0,0.0,1.0,0.0,0,14,4500.0,1769.181653,302.284864,0.0,12
C16522,971.723256,1.0,1853.7,966.14,887.56,319.449176,1.0,0.416667,1.0,0.25,3,26,3500.0,513.439153,252.114517,0.0,12
C15431,2172.893325,0.909091,416.74,0.0,416.74,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,3905.486286,1080.480612,0.1,12
C13790,1418.854925,1.0,0.0,0.0,0.0,121.072144,0.0,0.0,0.0,0.083333,1,0,1500.0,275.722064,408.666535,0.0,12
C10960,634.825209,1.0,1478.36,1343.45,134.91,0.0,0.5,0.416667,0.166667,0.0,0,12,1200.0,1371.998686,336.282655,0.0,12
C12190,2508.405988,1.0,875.05,509.9,365.15,0.0,1.0,0.5,1.0,0.0,0,29,2600.0,1261.11301,1209.124265,0.0,12
C18097,202.681879,1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2,3,500.0,188.382752,208.991873,0.0,12
C18613,213.233979,0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0,30,2500.0,2152.256934,197.031451,0.444444,12
C17443,18.957284,0.636364,187.25,0.0,187.25,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,296.967289,147.013046,0.714286,12
C17324,613.259699,1.0,0.0,0.0,0.0,57.112427,0.0,0.0,0.0,0.083333,2,0,700.0,241.173093,255.32232,0.0,12
C14342,77.684147,1.0,431.28,0.0,431.28,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,342.768161,108.523334,0.333333,8
C17546,14.869439,0.818182,391.68,0.0,391.68,0.0,0.833333,0.0,0.833333,0.0,0,10,1500.0,442.402951,157.621718,1.0,12
C16911,179.357206,1.0,497.15,497.15,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,1200.0,291.121154,180.093054,0.0,12
C14518,10.05473,0.454545,530.0,0.0,530.0,0.0,0.916667,0.0,0.916667,0.0,0,12,1000.0,538.553454,49.080612,0.0,12
C17880,1610.489628,1.0,0.0,0.0,0.0,811.491192,0.0,0.0,0.0,0.25,3,0,2000.0,383.426341,362.428606,0.0,12
C15715,844.230511,1.0,615.0,336.0,279.0,0.0,0.666667,0.25,0.416667,0.0,0,9,1500.0,1028.163341,183.039309,0.0,12
C17957,82.470475,0.545455,282.75,0.0,282.75,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,563.922891,84.236228,0.0,12
C15409,894.357857,1.0,1164.0,0.0,1164.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,907.603723,270.413449,0.0,12
C13622,3193.320102,1.0,1887.25,1103.23,784.02,0.0,1.0,0.833333,1.0,0.0,0,48,10500.0,8817.138726,662.651314,0.166667,12
C18847,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,500.0,1275.716405,121.245525,0.285714,12
C12160,120.220573,1.0,1348.08,230.43,1117.65,0.0,1.0,0.583333,1.0,0.0,0,50,12000.0,1196.209266,183.557875,0.75,12
C13012,2136.814161,1.0,0.0,0.0,0.0,2120.653422,0.0,0.0,0.0,0.333333,5,0,6000.0,1164.792197,527.241747,0.0,12
C17702,794.661653,1.0,329.96,329.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,703.606,166.000398,0.0,12
C15362,1753.27998,1.0,245.85,245.85,0.0,468.567126,0.333333,0.333333,0.0,0.25,5,4,1800.0,955.297792,686.649339,0.0,12
C10505,473.840442,0.727273,0.0,0.0,0.0,818.124484,0.0,0.0,0.0,0.333333,12,0,3000.0,142.286073,164.391437,0.0,12
C15207,111.449845,1.0,1389.94,0.0,1389.94,0.0,1.0,0.0,1.0,0.0,0,24,1300.0,1356.270465,167.215217,1.0,12
C13671,2822.483318,1.0,1203.05,780.13,422.92,3521.075329,0.583333,0.5,0.166667,0.583333,10,16,8500.0,4359.919494,624.012723,0.083333,12
C17367,1443.146299,1.0,235.4,0.0,235.4,615.789083,0.5,0.0,0.5,0.25,4,6,1800.0,831.048408,483.442294,0.0,12
C10475,395.052994,1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0,14,1500.0,401.217047,177.766827,0.0,12
C13373,1179.878115,1.0,0.0,0.0,0.0,127.034,0.0,0.0,0.0,0.333333,4,0,1200.0,400.481025,355.300563,0.0,12
C11552,109.681353,1.0,2118.66,0.0,2118.66,0.0,0.916667,0.0,0.916667,0.0,0,17,3000.0,2272.075479,153.071572,1.0,12
C18138,216.64893,1.0,4606.71,3217.43,1389.28,0.0,1.0,0.4,0.7,0.0,0,22,2000.0,2251.966666,131.425363,1.0,10
C12718,1510.111755,1.0,1895.25,541.57,1353.68,0.0,1.0,0.166667,0.75,0.0,0,23,9000.0,1711.89518,313.131912,0.0,12
C14067,3177.232656,1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0,100,6000.0,6686.89278,1475.596139,0.0,12
C11103,4069.525304,1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12,4,7500.0,1105.027682,1586.594493,0.0,12
C17465,133.797452,0.636364,2460.0,0.0,2460.0,0.0,0.583333,0.0,0.5,0.0,0,24,2500.0,3601.545344,131.732911,1.0,12
C10341,2669.160638,1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2,0,3000.0,642.777061,1122.076137,0.0,12
C17711,108.857699,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0,39,1500.0,2752.565833,123.696831,1.0,12
C12952,234.544023,1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0,54,6500.0,2869.929774,199.539528,0.75,12
C12573,5236.290986,1.0,1780.79,1080.65,700.14,657.93913,1.0,0.666667,1.0,0.166667,5,93,17000.0,1230.806488,1182.650916,0.0,12
C19024,2133.665075,0.9,320.0,320.0,0.0,2271.859787,0.1,0.1,0.0,0.2,9,2,2500.0,756.60668,1032.825027,0.0,10
C14449,852.001697,0.727273,372.36,0.0,372.36,1655.625508,0.416667,0.0,0.416667,0.166667,3,5,4000.0,347.937039,262.219868,0.0,12
C13092,1369.969909,1.0,1770.0,1770.0,0.0,460.484164,0.166667,0.166667,0.0,0.083333,1,2,1800.0,1692.52541,365.78324,0.0,12
C10775,1274.851959,1.0,1798.24,144.86,1653.38,756.233501,1.0,0.166667,0.916667,0.166667,3,17,1500.0,1340.224464,1732.955307,0.0,12
C13723,294.338354,1.0,1851.48,0.0,1851.48,0.0,1.0,0.0,1.0,0.0,0,12,1400.0,1479.799263,197.087803,0.0,12
C11205,3222.221884,1.0,356.4,356.4,0.0,1709.973124,0.166667,0.166667,0.0,0.166667,5,5,3500.0,835.314447,1171.515143,0.0,12
C13116,1919.443036,1.0,0.0,0.0,0.0,5427.830151,0.0,0.0,0.0,0.333333,7,0,5500.0,2936.557193,626.771938,0.0,12
C15274,1667.146414,1.0,4343.82,3818.84,524.98,0.0,0.916667,0.75,0.666667,0.0,0,39,7500.0,3798.443473,425.9899,0.0,12
C11367,245.199649,1.0,2241.84,2241.84,0.0,0.0,0.916667,0.916667,0.0,0.0,0,27,6000.0,2033.297863,161.507699,0.2,12
C15503,1268.584315,1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1,30,1200.0,3021.605454,3148.909502,0.083333,12
C12681,4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2,0,8500.0,1260.875219,1622.411952,0.0,12
C17103,1157.005745,1.0,0.0,0.0,0.0,476.711979,0.0,0.0,0.0,0.583333,11,0,1200.0,855.075968,794.131569,0.0,12
C18995,44.505527,1.0,401.76,0.0,401.76,0.0,0.916667,0.0,0.916667,0.0,0,12,1500.0,291.089279,165.163582,0.6,12
C17165,0.41367,0.181818,1187.42,1187.42,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,1214.034802,9.925051,0.0,12
C19158,1880.817982,1.0,0.0,0.0,0.0,2335.94993,0.0,0.0,0.0,0.333333,5,0,2500.0,221.56819,374.197621,0.0,6
C16315,1299.904896,0.888889,0.0,0.0,0.0,4907.783225,0.0,0.0,0.0,0.444444,6,0,2500.0,3710.009991,303.089369,0.166667,9
C14544,1494.221853,1.0,356.62,308.26,48.36,0.0,0.333333,0.25,0.166667,0.0,0,6,1600.0,641.34086,663.87709,0.0,12
C14275,123.396703,0.545455,0.0,0.0,0.0,1196.579583,0.0,0.0,0.0,0.166667,2,0,7000.0,2591.841437,111.691332,0.25,12
C13389,1132.615315,1.0,136.19,136.19,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5100.0,346.986446,407.889131,0.0,12
C14285,24.976709,1.0,720.6,720.6,0.0,18.985087,1.0,1.0,0.0,0.083333,1,12,9000.0,664.033022,3.19794,0.0,12
C11166,26.787185,0.272727,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,333.794157,124.494411,0.0,12
C13596,4345.879999,1.0,0.0,0.0,0.0,5114.886055,0.0,0.0,0.0,0.166667,5,0,5000.0,1035.564747,1546.857439,0.0,12
C12279,7764.210895,1.0,90.0,90.0,0.0,4032.071583,0.083333,0.083333,0.0,0.583333,13,1,11150.0,1566.916181,2091.528879,0.0,12
C13142,84.783684,1.0,203.6,0.0,203.6,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,206.472169,166.325041,0.0,12
C16794,106.752843,0.727273,865.27,637.89,227.38,0.0,0.583333,0.583333,0.5,0.0,0,25,2000.0,1229.490211,139.989439,0.111111,12
C11186,7638.382236,1.0,0.0,0.0,0.0,1405.776254,0.0,0.0,0.0,0.083333,4,0,15500.0,2284.390267,1970.352152,0.0,12
C11796,1118.086877,1.0,128.8,0.0,128.8,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,277.766526,436.577474,0.0,12
C18606,13.962944,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,134.366455,136.997509,0.416667,12
C14460,8.820992,0.7,91.46,91.46,0.0,0.0,0.2,0.2,0.0,0.0,0,2,1500.0,77.334707,46.086964,0.0,10
C16147,4663.039011,1.0,3908.26,3908.26,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,2226.722088,1145.197102,0.0,12
C13222,432.058764,1.0,817.62,254.14,563.48,0.0,0.916667,0.25,0.666667,0.0,0,25,5100.0,2797.052769,314.307392,0.0,12
C11542,4393.185874,1.0,0.0,0.0,0.0,10725.50074,0.0,0.0,0.0,0.5,21,0,8000.0,5943.975673,1631.426308,0.090909,12
C10691,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0,34,6000.0,6725.483653,609.161536,0.0,12
C14272,180.32895,1.0,810.6,0.0,810.6,0.0,0.916667,0.0,0.833333,0.0,0,20,2500.0,700.22051,200.518843,0.0,12
C10872,3616.993845,0.888889,0.0,0.0,0.0,4947.781762,0.0,0.0,0.0,0.555556,7,0,5500.0,529.726072,1294.501736,0.0,9
C12187,1189.665497,0.909091,0.0,0.0,0.0,1454.884966,0.0,0.0,0.0,0.083333,3,0,1500.0,1656.765938,364.18588,0.0,12
C15713,1594.328636,1.0,0.0,0.0,0.0,2880.609563,0.0,0.0,0.0,0.333333,19,0,3000.0,348.795318,510.986097,0.0,12
C13942,521.38404,0.909091,0.0,0.0,0.0,1001.605022,0.0,0.0,0.0,0.166667,3,0,1150.0,1220.262003,146.169349,0.1,12
C18236,1377.40225,1.0,180.0,180.0,0.0,348.436666,0.142857,0.142857,0.0,0.428571,3,1,1500.0,251.870405,247.576103,0.0,7
C14985,3024.642476,1.0,0.0,0.0,0.0,2381.716886,0.0,0.0,0.0,0.083333,2,0,8000.0,578.458133,1031.5915,0.0,12
C16048,21.494012,0.545455,417.0,0.0,417.0,0.0,0.416667,0.0,0.416667,0.0,0,6,5000.0,394.135239,97.638234,0.454545,12
C10864,1437.895562,1.0,350.0,0.0,350.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,0.0,,0.0,12
C16980,3695.634133,1.0,0.0,0.0,0.0,2438.708269,0.0,0.0,0.0,0.416667,8,0,4000.0,973.155092,1525.998307,0.0,12
C11581,6.576315,0.272727,74.49,0.0,74.49,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,45.19561,42.397448,0.166667,12
C16105,112.01654,0.636364,825.0,600.0,225.0,0.0,0.5,0.083333,0.416667,0.0,0,7,3000.0,218.826147,190.513321,0.2,12
C18317,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2,12,1200.0,290.133362,516.511551,0.0,12
C19061,48.161019,0.777778,318.05,166.8,151.25,0.0,0.444444,0.111111,0.222222,0.0,0,8,1200.0,425.122515,72.507248,0.0,9
C18452,514.17242,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,103.945858,1879.235176,0.0,12
C15275,1648.701838,1.0,740.7,650.9,89.8,0.0,0.5,0.5,0.166667,0.0,0,12,2500.0,885.070007,366.004256,0.0,12
C13167,1360.795674,1.0,0.0,0.0,0.0,462.861443,0.0,0.0,0.0,0.272727,6,0,1500.0,303.031979,443.781316,0.0,11
C17063,368.687038,0.818182,0.0,0.0,0.0,1587.748905,0.0,0.0,0.0,0.083333,1,0,2000.0,2115.925455,217.791398,0.0,12
C16658,395.722912,1.0,1837.15,1534.65,302.5,0.0,1.0,0.916667,0.916667,0.0,0,62,2000.0,914.845569,279.508067,0.5,12
C15811,1930.738051,0.9,0.0,0.0,0.0,2396.848186,0.0,0.0,0.0,0.1,2,0,2500.0,364.208749,710.889925,0.0,10
C12651,5097.916969,1.0,139.67,139.67,0.0,3365.390269,0.5,0.5,0.0,0.25,22,6,6000.0,3313.162847,2759.80377,0.0,12
C15368,1453.608861,1.0,4656.79,3853.49,803.3,0.0,1.0,1.0,0.5,0.0,0,70,11500.0,1158.648328,454.273077,0.0,12
C11877,9303.557117,1.0,6133.01,4045.67,2087.34,1895.60877,1.0,1.0,1.0,0.833333,23,115,12500.0,4054.579469,2998.465025,0.0,12
C12783,2865.386926,1.0,0.0,0.0,0.0,965.180677,0.0,0.0,0.0,0.416667,7,0,6500.0,1186.905688,726.990921,0.0,12
C14207,6629.045062,1.0,0.0,0.0,0.0,12178.96258,0.0,0.0,0.0,0.833333,31,0,8000.0,10117.7115,2189.436372,0.0,12
C10564,2454.610005,1.0,1635.69,0.0,1635.69,486.813976,1.0,0.0,1.0,0.083333,1,33,3000.0,1442.488419,1113.097672,0.0,12
C10626,2071.736764,0.909091,0.0,0.0,0.0,199.214973,0.0,0.0,0.0,0.363636,4,0,2100.0,553.00439,570.229181,0.0,11
C13039,256.182628,0.181818,111.39,111.39,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,10000.0,16842.39187,751.683377,0.333333,12
C13525,140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,9
C18258,2935.397877,1.0,0.0,0.0,0.0,343.694226,0.0,0.0,0.0,0.333333,10,0,3000.0,949.675235,2723.330171,0.0,12
C16505,2470.787327,1.0,0.0,0.0,0.0,1715.518342,0.0,0.0,0.0,0.416667,6,0,4000.0,593.427752,585.836711,0.0,12
C15298,581.916416,1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0,130,7500.0,5666.333186,186.941527,1.0,12
C13497,3732.224017,1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.833333,23,0,4500.0,1086.72505,1535.949295,0.0,12
C17690,5482.204366,1.0,0.0,0.0,0.0,4948.907169,0.0,0.0,0.0,0.5,15,0,9000.0,1343.176056,1666.085318,0.0,12
C16959,856.619236,0.9,0.0,0.0,0.0,18.117967,0.0,0.0,0.0,0.1,1,0,900.0,220.18909,251.365035,0.0,10
C18697,602.210858,1.0,965.0,965.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1200.0,258.748232,210.582556,0.0,12
C13181,950.31308,1.0,1022.84,1022.84,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,1500.0,818.113846,2083.026155,0.0,12
C15090,63.928065,1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,141.055898,171.950243,0.0,12
C17437,150.071799,0.818182,1800.0,0.0,1800.0,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,2021.257541,166.582953,1.0,12
C17079,31.475251,1.0,479.96,0.0,479.96,0.0,1.0,0.0,1.0,0.0,0,35,2500.0,431.591387,176.765922,1.0,12
C10426,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0,25,9500.0,1356.425369,179.894243,0.4,12
C17941,1845.623354,1.0,480.9,399.62,81.28,1898.921039,0.5,0.166667,0.333333,0.5,27,9,3000.0,1351.296989,881.446699,0.0,12
C11609,110.400892,1.0,486.72,0.0,486.72,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,278.441988,207.232063,0.1,12
C17344,228.025747,1.0,2159.68,598.02,1561.66,0.0,1.0,0.333333,1.0,0.0,0,46,3000.0,2161.393568,195.40184,0.5,12
C10770,1560.533094,0.777778,749.57,209.77,539.8,4096.907903,0.666667,0.222222,0.444444,0.666667,19,7,6000.0,617.46628,414.824247,0.0,9
C16059,2932.111796,1.0,346.32,346.32,0.0,2631.304016,0.333333,0.333333,0.0,0.333333,10,9,6000.0,597.5143,784.577784,0.0,12
C13578,3774.277331,0.7,0.0,0.0,0.0,7911.027809,0.0,0.0,0.0,0.5,11,0,9000.0,897.98134,1584.979751,0.0,10
C14393,306.115129,0.454545,0.0,0.0,0.0,991.835378,0.0,0.0,0.0,0.083333,1,0,1200.0,2653.659381,155.681898,0.2,12
C13856,5825.470945,1.0,633.11,0.0,633.11,1249.383941,0.25,0.0,0.166667,0.666667,10,32,6700.0,1697.035816,1817.190813,0.0,12
C12493,1264.152747,1.0,2358.28,2171.8,186.48,144.017573,1.0,0.5,0.833333,0.166667,2,28,2500.0,1175.753031,330.579046,0.166667,12
C18229,2162.267501,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3,3,2500.0,466.376831,619.460541,0.0,12
C14885,10929.05958,1.0,675.89,500.39,175.5,1521.869211,0.916667,0.25,0.666667,0.333333,12,12,12000.0,2639.956641,3049.937917,0.0,12
C15600,226.34624,1.0,2206.74,2206.74,0.0,0.0,1.0,1.0,0.0,0.0,0,24,10000.0,1891.000067,204.477134,0.818182,12
C16308,7.331662,0.090909,90.66,0.0,90.66,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,0.0,,0.0,12
C17268,1106.815562,1.0,0.0,0.0,0.0,176.181983,0.0,0.0,0.0,0.166667,3,0,1200.0,310.991074,269.927525,0.0,12
C13235,1884.252524,1.0,1358.88,116.63,1242.25,0.0,1.0,0.166667,1.0,0.0,0,79,1200.0,303.560901,18959.86938,0.0,12
C15041,1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,30000.0,5772.813158,472.103929,0.0,10
C11478,1227.548135,1.0,322.0,0.0,322.0,0.0,0.583333,0.0,0.583333,0.0,0,13,1000.0,133.36143,9285.151136,0.0,12
C13648,4025.646358,1.0,0.0,0.0,0.0,1189.418695,0.0,0.0,0.0,0.25,3,0,5650.0,1138.104685,1210.778254,0.0,12
C13423,1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1,3,1800.0,733.240634,469.758727,0.0,12
C15572,391.755763,1.0,575.72,400.72,175.0,0.0,0.833333,0.416667,0.5,0.0,0,13,10500.0,1631.594511,269.311255,0.333333,12
C18953,477.847191,1.0,1006.0,942.12,63.88,0.0,0.833333,0.75,0.166667,0.0,0,24,500.0,561.212055,459.735118,0.0,12
C17223,1458.219714,1.0,701.52,0.0,701.52,0.0,0.583333,0.0,0.5,0.0,0,13,1500.0,612.91894,1827.848509,0.0,12
C10629,2469.665655,1.0,963.13,963.13,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,7000.0,566.87028,639.521888,0.0,12
C10257,9612.21512,1.0,319.92,0.0,319.92,13439.5704,1.0,0.0,1.0,0.416667,12,12,12000.0,10993.89211,2501.560923,0.0,12
C13232,870.774939,1.0,169.03,20.0,149.03,432.747965,0.666667,0.083333,0.5,0.083333,1,8,5000.0,444.462463,309.646636,0.0,12
C14133,196.967268,1.0,1915.07,1808.25,106.82,0.0,1.0,1.0,0.833333,0.0,0,67,7500.0,1776.394323,175.483698,1.0,12
C12081,2567.090886,1.0,1875.54,546.14,1329.4,598.035427,1.0,0.333333,1.0,0.333333,5,52,3900.0,772.320791,632.994269,0.0,12
C16981,14.480094,0.571429,134.6,0.0,134.6,0.0,0.571429,0.0,0.428571,0.0,0,4,3000.0,155.845232,102.333285,1.0,7
C10274,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,10000.0,4758.209146,7256.951816,0.0,6
C17563,443.558578,1.0,26.09,26.09,0.0,646.932676,0.083333,0.083333,0.0,0.5,16,4,1200.0,1218.866837,200.752923,0.083333,12
